,0,1,2,3,4,5,6,7,8,9
26,573.0,506.0,207.0,421.0,668.0,509.0,704.0,867.0,231.0,536.0
27,561.0,495.0,380.0,473.0,730.0,353.0,815.0,865.0,264.0,486.0
28,600.0,460.0,276.0,594.0,836.0,652.0,810.0,949.0,328.0,508.0
29,979.0,863.0,587.0,1058.0,1129.0,702.0,1425.0,1167.0,511.0,624.0
30,1291.0,1391.0,575.0,1584.0,1489.0,1244.0,1761.0,1303.0,684.0,991.0
31,1551.0,1679.0,1184.0,2012.0,1951.0,1694.0,1836.0,1665.0,884.0,1369.0
32,1810.0,1361.0,1391.0,1914.0,2199.0,1252.0,1972.0,1873.0,810.0,1543.0
33,1725.0,1253.0,1242.0,1937.0,1879.0,1488.0,1590.0,1728.0,763.0,1417.0
34,1531.0,1153.0,1276.0,1750.0,1862.0,1517.0,1571.0,1650.0,872.0,1170.0
35,1431.0,1109.0,1299.0,1921.0,1815.0,1786.0,1490.0,1682.0,785.0,1153.0
36,1393.0,1506.0,1000.0,1599.0,1729.0,1274.0,1496.0,1424.0,914.0,1132.0
37,1423.0,1115.0,1219.0,1686.0,1788.0,1458.0,1550.0,1573.0,816.0,1179.0
38,1516.0,1184.0,1230.0,1670.0,1915.0,1479.0,1464.0,1585.0,860.0,1157.0
39,1387.0,1117.0,1345.0,1852.0,1887.0,1454.0,1484.0,1679.0,869.0,1297.0
40,1424.0,1391.0,1506.0,1872.0,1917.0,1450.0,1553.0,1664.0,1064.0,1131.0
41,1749.0,1152.0,1782.0,1825.0,2110.0,1597.0,1680.0,1784.0,1167.0,1215.0
42,1710.0,1426.0,1575.0,1805.0,1999.0,1433.0,1679.0,1697.0,1171.0,1264.0
43,1491.0,1414.0,1221.0,1381.0,1702.0,1358.0,1467.0,1798.0,955.0,796.0
44,1406.0,1161.0,1035.0,1170.0,1365.0,950.0,1204.0,1563.0,640.0,1006.0
45,1109.0,782.0,794.0,1052.0,1301.0,916.0,967.0,1314.0,598.0,973.0
46,936.0,736.0,772.0,877.0,1068.0,706.0,880.0,1102.0,521.0,718.0
47,800.0,610.0,382.0,580.0,990.0,656.0,659.0,992.0,444.0,776.0
48,641.0,633.0,345.0,577.0,897.0,757.0,508.0,853.0,252.0,552.0
49,629.0,518.0,207.0,543.0,674.0,585.0,762.0,1023.0,128.0,549.0
50,679.0,552.0,291.0,548.0,762.0,719.0,682.0,959.0,254.0,489.0
51,549.0,426.0,173.0,403.0,695.0,458.0,757.0,866.0,230.0,534.0
52,744.0,782.0,115.0,484.0,873.0,635.0,807.0,844.0,394.0,643.0
53,950.0,886.0,414.0,1066.0,1053.0,795.0,1360.0,1189.0,501.0,743.0
54,1291.0,1161.0,725.0,1517.0,1530.0,1068.0,1765.0,1210.0,891.0,981.0
55,1454.0,1311.0,1180.0,2019.0,1892.0,1404.0,1888.0,1670.0,802.0,1264.0
56,1664.0,1541.0,1391.0,1967.0,2091.0,1178.0,1794.0,1631.0,1147.0,1521.0
57,1438.0,1069.0,1564.0,1653.0,1923.0,1211.0,1569.0,1378.0,876.0,1150.0
58,1290.0,1107.0,955.0,1573.0,1566.0,1429.0,1479.0,1495.0,842.0,1177.0
59,1455.0,1288.0,1092.0,1610.0,1575.0,1202.0,1513.0,1492.0,1054.0,982.0
60,1635.0,1207.0,1127.0,1609.0,1736.0,1374.0,1527.0,1536.0,736.0,1095.0
61,1364.0,1162.0,1127.0,1678.0,1690.0,1425.0,1514.0,1598.0,810.0,1095.0
62,1597.0,1184.0,1299.0,1632.0,1996.0,1387.0,1588.0,1662.0,858.0,1175.0
63,1666.0,1161.0,1406.0,1789.0,1921.0,1597.0,1476.0,1629.0,970.0,1230.0
64,1506.0,1115.0,1278.0,1587.0,1881.0,1618.0,1454.0,1573.0,948.0,1235.0
65,1731.0,1265.0,1644.0,1893.0,2031.0,1643.0,1700.0,1851.0,1134.0,1245.0
66,1761.0,1230.0,1736.0,1892.0,2136.0,1643.0,1654.0,1867.0,1174.0,1320.0
67,1662.0,1813.0,1311.0,1436.0,1814.0,1421.0,1437.0,1589.0,1168.0,973.0
68,1344.0,989.0,1129.0,1257.0,1434.0,895.0,1279.0,1536.0,727.0,999.0
69,850.0,759.0,809.0,1187.0,1191.0,950.0,1121.0,1322.0,790.0,934.0
70,934.0,667.0,702.0,900.0,1051.0,702.0,828.0,1252.0,504.0,889.0
71,870.0,748.0,357.0,651.0,924.0,673.0,767.0,903.0,488.0,746.0
72,694.0,633.0,621.0,688.0,929.0,610.0,732.0,880.0,421.0,715.0
73,645.0,426.0,391.0,530.0,912.0,568.0,623.0,476.0,408.0,709.0
74,587.0,598.0,242.0,458.0,668.0,544.0,726.0,859.0,273.0,574.0
75,495.0,598.0,472.0,564.0,713.0,429.0,766.0,772.0,284.0,547.0
76,623.0,449.0,104.0,397.0,750.0,458.0,676.0,809.0,342.0,653.0
77,1011.0,1173.0,426.0,837.0,1173.0,958.0,1218.0,1081.0,711.0,731.0
78,1005.0,1107.0,522.0,1529.0,1306.0,967.0,1877.0,1413.0,613.0,924.0
79,1516.0,1299.0,1345.0,1887.0,2107.0,1500.0,1933.0,1587.0,875.0,1393.0
80,1832.0,1403.0,1357.0,1911.0,2115.0,1269.0,1866.0,1689.0,973.0,1631.0
81,1657.0,1426.0,1104.0,1869.0,1809.0,1400.0,1660.0,1716.0,906.0,1256.0
82,1585.0,1184.0,1173.0,1653.0,1845.0,1479.0,1506.0,1467.0,902.0,1306.0
83,1018.0,1150.0,1224.0,1867.0,1904.0,1845.0,1586.0,1613.0,866.0,913.0
84,1309.0,1012.0,1069.0,1580.0,1591.0,1274.0,1390.0,1449.0,802.0,1107.0
85,1432.0,1184.0,1276.0,1725.0,1794.0,1458.0,1589.0,1644.0,811.0,1143.0
86,1493.0,1207.0,1162.0,1650.0,1913.0,1479.0,1594.0,1603.0,904.0,1177.0
87,1439.0,1150.0,1299.0,1706.0,1918.0,1559.0,1504.0,1674.0,939.0,1239.0
88,1796.0,2058.0,1506.0,1930.0,1951.0,1421.0,1546.0,1681.0,1227.0,1127.0
89,1654.0,1207.0,1587.0,1832.0,2090.0,1622.0,1720.0,1826.0,1182.0,1256.0
90,1407.0,1196.0,1564.0,1793.0,2146.0,1685.0,1642.0,1836.0,1211.0,1223.0
91,1505.0,1115.0,1543.0,1530.0,1830.0,1198.0,1468.0,1744.0,861.0,850.0
92,1320.0,897.0,1311.0,1307.0,1571.0,1059.0,1234.0,1635.0,786.0,1103.0
93,1196.0,840.0,1115.0,1130.0,1461.0,1017.0,1107.0,1327.0,749.0,893.0
94,980.0,748.0,598.0,813.0,1103.0,761.0,1074.0,1214.0,569.0,861.0
95,804.0,529.0,357.0,599.0,990.0,582.0,762.0,1057.0,521.0,798.0
96,667.0,495.0,499.0,500.0,931.0,480.0,817.0,846.0,489.0,728.0
97,614.0,449.0,82.0,434.0,674.0,517.0,728.0,923.0,377.0,730.0
98,531.0,702.0,265.0,452.0,718.0,593.0,706.0,885.0,378.0,558.0
99,647.0,353.0,230.0,258.0,734.0,232.0,814.0,746.0,349.0,571.0
100,581.0,426.0,322.0,578.0,707.0,572.0,773.0,980.0,354.0,626.0
101,835.0,851.0,391.0,1019.0,957.0,958.0,1337.0,1218.0,482.0,630.0
102,1291.0,1117.0,529.0,1506.0,1401.0,1131.0,1762.0,1343.0,656.0,1030.0
103,1282.0,1256.0,943.0,1806.0,1884.0,1488.0,1921.0,1584.0,853.0,1399.0
104,1779.0,1380.0,1372.0,1869.0,2134.0,1379.0,1923.0,1637.0,1188.0,1487.0
105,1600.0,1460.0,1334.0,1980.0,1940.0,1564.0,1792.0,1733.0,907.0,1208.0
106,1553.0,1288.0,1184.0,1869.0,1888.0,1748.0,1704.0,1777.0,840.0,1190.0
107,1246.0,1230.0,1265.0,1745.0,1918.0,1648.0,1728.0,1718.0,1032.0,999.0
108,1120.0,1069.0,1092.0,1610.0,1843.0,1475.0,1608.0,1510.0,927.0,1000.0
109,1484.0,1207.0,1106.0,1707.0,1872.0,1131.0,1714.0,1640.0,743.0,1177.0
110,1647.0,1196.0,1483.0,1744.0,2018.0,1408.0,1613.0,1671.0,919.0,1157.0
111,1641.0,1472.0,1391.0,1686.0,1871.0,1055.0,1650.0,1717.0,1002.0,1091.0
112,1633.0,1200.0,1552.0,1814.0,2017.0,1757.0,1602.0,1777.0,1057.0,1282.0
113,1665.0,1265.0,1700.0,1967.0,2145.0,1727.0,1629.0,1825.0,1262.0,1446.0
114,1606.0,1253.0,1736.0,1918.0,2202.0,1643.0,1723.0,1723.0,1193.0,1323.0
115,1714.0,1111.0,1506.0,1452.0,1851.0,1227.0,1489.0,1763.0,938.0,1153.0
116,1478.0,1242.0,1276.0,1491.0,1564.0,1421.0,1172.0,1736.0,816.0,1200.0
117,1345.0,966.0,932.0,943.0,1541.0,992.0,1165.0,1402.0,683.0,917.0
118,1186.0,955.0,725.0,964.0,1189.0,858.0,1059.0,1320.0,580.0,860.0
119,1144.0,805.0,506.0,618.0,900.0,585.0,866.0,1078.0,445.0,840.0
